ProjID,ProjUrl,UserUrl,Title,Category,Subcategory,Cancelled,Goal,Currency,Comments,Updates,Videos,Images,MainImgOrVid,Gif,startD,startM,startY,endD,endM,endY,StartDate,EndDate,Sum of Invests,Country,City,Backed,Created,Unsuccessful,Cancelled,Commented,FacebookFriends,WebsitesAmount,Age,Succeeded
113,1188507917/finishing-uni-and-her-ukeleles-new-album-lovers-cl,1188507917,"Finishing Uni and her Ukelele's New Album Lover's Cliche""""",music,pop,1,13828,USD,3,17,5,12,1,0,14,11,2011,13,1,2012,40861,40921,11119,Spain,Valencia,2,1,0,0,1,1932,1,30,0
114,tyssweeney/the-boardwalk-recycled-fleece-black-brook-apparel,tyssweeney,Boardwalk Recycled Fleece | Black Brook (Early Bird USD25),fashion,apparel,0,9927,USD,3,7,1,13,0,0,4,2,2019,6,3,2019,43500,43530,9927,Spain,Seville,0,1,1,0,2,1061,1,57,1
115,130622030/raam,130622030,King Raam,music,world music,1,26008,USD,13,11,1,1,1,0,12,2,2011,14,5,2011,40586,40677,23285,Spain,Palma,1,1,0,0,0,0,1,61,0
116,1852750437/uw-electrical-engineering-apparel-sale,1852750437,UW Electrical Engineering Apparel Sale,fashion,apparel,0,1016,USD,2,1,0,1,1,0,7,5,2018,25,5,2018,43227,43245,1016,Spain,Barcelona,0,1,0,0,1,0,0,55,1
117,nikola/f-cking-new-york-sex-with-the-city-art-photography,nikola,FUCKING NEW YORK: Sex With The City art photography book,photography,photobooks,0,20648,USD,56,17,1,22,1,0,16,5,2016,21,6,2016,42506,42542,20648,Spain,madrid,3,1,0,0,22,1466,2,40,1
118,1179349609/transascend-spacelift-peoplemover-and-pipeline,1179349609,transAscend - Spacelift - Peoplemover and Pipeline,technology,space exploration,0,109421,USD,9,0,1,1,0,0,24,1,2017,5,3,2017,42759,42799,109421,Spain,Valencia,0,1,1,0,3,0,2,38,1
119,1804452217/weekend-in-rokugan-2015,1804452217,Weekend in Rokugan 2015,games,live games,0,6894,USD,10,0,0,2,1,0,16,1,2015,13,2,2018,42020,43144.34,6894,Spain,Seville,11,4,0,0,5,0,1,42,1
120,1866123595/chairs-for-the-children,1866123595,Chairs for the children,crafts,woodworking,1,5637,USD,0,0,1,0,0,0,10,3,2015,7,4,2018,42073,43197.34,577,Spain,Palma,0,1,1,0,0,338,1,28,0
121,harry/100-years-later-the-1915-panama-california-exposit,harry,100 Years later - The 1915 Panama/California Exposition,photography,photobooks,0,2013,USD,0,4,1,11,0,0,17,8,2014,16,9,2014,41868,41898,2013,Russia,moscow,23,3,3,0,0,215,0,52,1
122,90462493/community-studio-for-aspiring-artists-in-malika-se,90462493,"Community Studio for aspiring artists in Malika, Senegal",music,world music,0,60485,USD,3,3,1,5,1,0,1,4,2017,1,5,2017,42826,42856,60485,Russia,Kazan,0,1,0,0,0,0,2,39,1
123,416509378/fondita-dona-sonia,416509378,"Fondita Doֳ±a Sonia""""",food,restaurants,1,127034,MXN,0,0,1,0,0,0,21,5,2018,30,6,2018,43241,43281,1432,Russia,Novosibirsk,0,1,1,0,0,4859,1,28,0
124,1083661200/fourth-wave-apparelvintage-fashion-for-the-modern,repartshirts,Fourth Wave Apparelג€”Vintage Fashion for the Modern Feminist,fashion,apparel,0,13335,USD,14,11,1,27,1,0,22,7,2014,21,8,2014,41842,41872,13335,Russia,Omsk,5,2,1,0,9,900,4,34,1
125,samellos/im-back-advance-digital-back-for-35mm-analog-camer,samellos,I'm Back - Advance - Digital Back for 35mm analog cameras,technology,3d printing,0,450,EUR,14,12,1,32,1,0,14,3,2017,21,3,2017,42808,42815,450,Norway,Oslo,1,6,2,0,191,658,7,24,1
126,keystonevocals/keystone-a-cappellas-new-studio-album,keystonevocals,KeyStone A Cappella's New Studio Album,music,pop,0,17383,USD,0,1,1,1,1,0,6,12,2018,13,1,2019,43440,43478,17383,Russia,moscow,0,2,0,0,1,0,3,43,1
127,796344264/my-life-and-how-i-want-to-better-it,796344264,My life and how I want to better it (Suspended),journalism,web,0,28,USD,0,0,0,1,1,0,2,3,2015,29,4,2018,42065,43219.34,28,Russia,Kazan,0,1,0,0,0,140,2,24,1
128,4andthefuture/four-seasons-and-the-future,4andthefuture,Four seasons and the future,fashion,apparel,0,115,USD,0,0,0,1,1,0,14,6,2019,14,7,2019,43630,43660,115,Russia,Novosibirsk,1,1,1,0,0,0,0,31,1
129,1383521644/leslies-solo-trip-to-iceland,1383521644,Leslie's solo trip to Iceland,music,world music,0,1152,USD,0,4,1,2,1,0,13,4,2015,13,5,2015,42107,42137,1152,Russia,Omsk,1,1,0,0,0,1465,2,43,1
130,481119148/model-warehouse-magazine,481119148,MODEL WAREHOUSE magazine,photography,photobooks,0,34198,USD,0,0,0,14,1,0,22,8,2014,21,9,2014,41873,41903,34198,Russia,Samara,0,1,1,0,0,1750,3,42,1
131,825321676/the-global-local-food-blog,825321676,the Global Local Food Blog,food,spaces,1,9275,CAD,0,0,0,1,1,0,19,8,2015,2,11,2017,42235,43041,1142,Russia,moscow,0,1,1,0,0,0,0,57,0
132,783528902/kiss-the-baker-food-truck-lets-kiss-and-cake-up,783528902,Kiss the Baker Food Truck! Let's Kiss and Cake Up!,food,spaces,1,95516,USD,0,0,0,1,1,0,10,1,2018,11,3,2018,43110,43170,15142,Russia,Kazan,0,1,1,0,0,1005,1,54,0
133,1341094947/texas-rollergirls-flat-track-derby-book,1341094947,Texas Rollergirls: Flat Track Derby Book,photography,photobooks,0,50774,USD,6,12,1,14,1,0,2,6,2016,30,6,2016,42523,42551,50774,Russia,Novosibirsk,3,1,0,0,3,2709,1,25,1
134,armacycling/arma-cycling-the-first-collection-the-grid-kit,armacycling,ARMA Cycling - The First Collection - The Grid Kit,fashion,apparel,1,102479,USD,0,2,0,9,1,0,5,2,2019,7,3,2019,43501,43531,42569,Russia,Omsk,0,1,1,0,0,0,2,41,0
135,325959237/roco-entertainment,325959237,RoCo Entertainment,music,world music,0,84,USD,0,0,0,1,1,0,14,9,2015,19,8,2017,42261,42966,84,Russia,Samara,0,1,1,0,0,0,2,31,1
136,1871595373/made-in-japan-premium-denim-directly-to-you,1871595373,ג€Made in Japanג€ Premium Jeans Directly to You - Kojima Genes,fashion,apparel,0,8429,USD,23,23,1,21,1,0,2,11,2016,22,12,2016,42676,42726,8429,Russia,moscow,2,3,0,0,46,0,4,56,1
137,590194549/wingslatenight,590194549,WingsLateNight,food,restaurants,0,892,USD,0,0,0,1,1,0,11,12,2017,8,2,2018,43080,43139,892,Russia,Kazan,0,1,1,0,0,0,0,24,1
138,1161662302/dinokits-the-home-of-large-wooden-dino-constructio,1161662302,DinoKits ג€“ the home of large wooden dino construction kits,crafts,woodworking,0,2267,GBP,0,0,1,1,0,0,27,1,2015,31,12,2017,42031,43100,2267,Russia,Novosibirsk,2,1,1,0,0,38,1,56,1
139,1446747570/help-fund-since-last-tuesdays-freshman-ep,1446747570,Help Fund Since Last Tuesdays Freshman EP,music,pop,0,944,USD,1,0,1,6,1,0,22,11,2013,19,12,2013,41600,41627,944,Russia,Omsk,0,1,0,0,0,0,0,47,1
140,philippelauby/inspired-by-heroes-season-1,philippelauby,Inspired by Heroes - Season 1,photography,photobooks,0,11126,EUR,0,5,1,36,0,0,20,1,2017,21,3,2017,42755,42815,11126,Russia,Samara,0,1,1,0,0,0,3,31,1
141,2133381775/52-love-a-kitchen-table-experience,2133381775,52 Love: A Kitchen Table Experience,food,spaces,0,4318,USD,0,2,1,0,0,0,4,9,2016,18,10,2016,42617,42661,4318,Norway,Oslo,0,2,2,0,0,0,1,39,1
142,1336763982/eurosonic-noorderslag-mode-muziekfeestje,1336763982,VIP gastenlijst Eurosonic/Noorderslag mode/muziekfeestje,fashion,ready-to-wear,0,305,EUR,0,1,0,4,1,0,4,11,2015,4,12,2015,42312,42342,305,poland,krakow,0,4,1,3,0,0,2,63,1
143,855371868/zak-foster-quilts,855371868,Zak Foster Quilts,crafts,quilts,1,69933,USD,26,6,2,27,1,5,4,7,2015,19,8,2017,42189,42966,69052,poland,lodz,13,1,0,0,10,0,1,54,0
145,1636096976/solar-powered-people-upcoming-album,1636096976,SOLAR POWERED PEOPLE upcoming album,music,rock,0,9925,USD,0,6,1,1,1,0,26,11,2012,26,12,2012,41239,41269,9925,poland,poznan,1,1,0,0,0,528,1,52,1
146,1189109381/nasa-student-launch-university-of-central-florida-0,1189109381,"NASA Student Launch 2016, University of Central Florida",technology,space exploration,0,26187,USD,0,1,1,10,1,0,26,2,2016,17,3,2016,42426,42446,26187,poland,Lublin,0,1,0,0,0,0,1,32,1
147,katiegrennan/irish-dance-music-and-more,katiegrennan,Irish Dance Music and More,music,world music,1,8231,USD,5,7,0,1,1,0,5,6,2015,31,12,2017,42160,43100,3948,poland,Warsaw,10,2,0,0,0,3975,1,22,0
148,table360bakery/help-finish-bringing-the-bakery-to-astoria,table360bakery,Help finish bringing the Bakery to Astoria,food,restaurants,0,18246,USD,0,0,0,1,1,0,28,10,2017,10,11,2017,43036,43049,18246,poland,krakow,0,1,1,0,0,60,0,41,1
149,2120618343/fish-and-chips-restaurant,2120618343,Fish & Chips Restaurant,food,restaurants,0,3044,USD,0,0,0,1,1,0,9,5,2018,23,6,2018,43229,43274,3044,poland,lodz,0,2,1,0,0,0,1,43,1
151,1686536114/hellnaw-the-show-vinyl,1686536114,Hellnaw The Show Vinyl,music,world music,0,2054,USD,0,0,1,1,1,0,3,2,2013,10,3,2013,41308,41343,2054,poland,poznan,0,1,0,0,0,0,3,20,1
152,976996284/struk-sports-brain-trauma-awareness,976996284,Struk Sports: Brain Trauma Awareness,journalism,web,0,961,USD,0,0,0,1,1,0,13,5,2015,23,5,2015,42137,42147,961,poland,Lublin,1,1,1,0,0,1703,1,52,1
153,836769032/brooklyn-artists-nature-tee-shirts-brooklyn-tee-ti,836769032,Brooklyn Artists + Nature + Tee Shirts = Brooklyn Tee Time,fashion,ready-to-wear,1,44807,USD,4,23,1,17,1,0,8,10,2017,7,11,2017,43016,43046,43337,poland,Warsaw,4,1,0,0,4,0,3,34,0
154,2006883709/save-time-satisfy-your-taste-buds-brunch,2006883709,Save time. Satisfy your taste buds - brunch!,food,restaurants,0,525,USD,0,0,1,4,0,0,1,11,2017,21,11,2017,43040,43060,525,poland,krakow,0,1,1,0,0,0,2,33,1
155,k9mask/worlds-first-air-pollution-mask-for-dogs,k9mask,"World's First"" Air Pollution Mask for Dogs""",fashion,pet fashion,0,142790,USD,15,22,3,45,1,2,4,3,2019,1,4,2019,43528,43556,142790,poland,lodz,0,1,0,0,24,0,1,32,1
156,322766771/icelandscapes-paisajes-de-islandia,322766771,Icelandscapes - Paisajes de Islandia,photography,photobooks,0,19001,EUR,0,0,0,6,1,0,17,8,2015,7,9,2015,42233,42254,19001,poland,poznan,0,1,1,0,0,0,2,40,1
157,1900415669/angela-as-marilyn-monroe,1900415669,Angela as Marilyn Monroe,music,pop,0,26,CAD,0,0,1,0,0,0,15,4,2015,15,5,2015,42109,42139,26,poland,Lublin,0,1,1,0,0,3684,1,45,1
158,ozkanabi/turkitch-turkish-kitchen,ozkanabi,Turkitch - Turkish Kitchen,food,restaurants,0,43066,USD,0,0,1,20,0,0,1,2,2017,2,4,2017,42767,42827,43066,poland,Warsaw,0,1,1,0,0,1457,3,64,1
159,sbf/sculpto-the-worlds-most-user-friendly-desktop-3d-p,sbf,Sculpto+: The world's most user-friendly desktop 3D printer,technology,3d printing,1,300775,DKK,427,10,6,21,1,0,5,9,2017,2,10,2017,42983,43010,139505,poland,krakow,9,2,0,0,122,0,4,60,0
160,238849317/snap-on-hair,238849317,Snap On Hair,fashion,ready-to-wear,0,132,USD,0,0,1,0,0,0,5,12,2015,31,1,2016,42343,42400,132,poland,lodz,0,1,1,0,0,511,0,34,1
161,870463157/michael-thomas-freeman-tribute-album,870463157,Michael Thomas Freeman - Tribute Album,music,pop,0,510,GBP,0,0,1,0,0,0,23,8,2017,22,9,2017,42970,43000,510,poland,poznan,0,1,1,0,0,314,2,57,1
162,1111563886/random-restaurant,1111563886,Random Restaurant,food,restaurants,1,9518,USD,0,0,0,1,1,0,23,4,2017,22,6,2017,42848,42908,1126,poland,Lublin,0,1,1,0,0,175,0,58,0
163,1150114957/help-the-a-oks-record-their-4th-studio-album,1150114957,Help The A-OKs record their 4th Album!,music,punk,0,20560,USD,7,7,1,1,1,0,12,11,2014,11,1,2015,41955,42015,20560,Netherlands,Amsterdam,0,1,0,0,1,2728,3,49,1
164,528917941/join-danny-a-united-states-air-force-veteran-donat,528917941,Join Danny A United States Air Force Veteran donate USD15,food,restaurants,0,83,USD,1,1,1,0,0,0,29,6,2015,5,8,2015,42184,42221,83,Netherlands,Rotterdam,0,1,1,0,1,305,0,64,1
165,poleandme/pole-and-me-the-most-comfortable-pole-wear-in-the,poleandme,Pole & Me : The most comfortable active wear in the world!,fashion,apparel,1,10549,EUR,13,13,3,81,1,0,13,12,2015,31,1,2016,42351,42400,6689,Netherlands,Almere,1,1,0,0,7,0,2,23,0
166,stevenjneufeld/brookhurst-full-length-album-heartstrings,stevenjneufeld,"Brookhurst: Full-Length Album Heartstrings""""",music,rock,1,13327,USD,3,4,0,4,1,0,17,3,2019,29,3,2019,43541,43553,9124,Netherlands,Utrecht,3,1,0,0,1,2082,0,25,0
167,unwoman/beauty-queen-autopsy-lotharia-full-length-debut,unwoman,Beauty Queen Autopsy - Lotharia (Full-Length Debut),music,pop,0,140270,USD,12,14,1,1,1,0,27,8,2014,26,9,2014,41878,41908,140270,Netherlands,Breda,93,15,0,0,86,2278,6,29,1
168,1719438806/camp-sidereus,1719438806,Camp Sidereus (Suspended),games,live games,0,155668,USD,4,71,1,0,0,0,1,3,2015,30,4,2015,42064,42124,155668,Netherlands,Amsterdam,18,1,0,0,0,162,3,50,1
169,1291634771/koortwah-second-wind-ep-recording-this-summer,1291634771,KOORTWAH - Second Wind EP - Recording this summer!,music,pop,1,19899,USD,6,8,1,1,1,0,30,5,2012,29,6,2012,41059,41089,18853,Netherlands,Rotterdam,2,1,0,0,2,0,4,50,0
170,katieferraramusic/break-free-katie-ferraras-1st-full-length-album,katieferraramusic,Break Free: Katie Ferrara's 1st Full Length Album!,music,pop,0,81187,USD,6,18,1,17,1,0,4,5,2018,31,5,2018,43224,43251,81187,Netherlands,Almere,12,2,0,0,13,2306,5,58,1
172,882162268/home-after-the-island,882162268,Home After the Island,photography,photobooks,0,2891,USD,0,0,0,1,1,0,26,1,2016,25,2,2016,42395,42425,2891,Netherlands,Utrecht,0,1,1,0,0,184,1,35,1
173,1598182268/prohibition-at-the-rathskeller,1598182268,Prohibition At The Rathskeller,food,restaurants,0,9160,USD,0,0,0,2,1,0,6,10,2016,5,11,2016,42649,42679,9160,Netherlands,Breda,0,1,1,0,0,841,1,46,1
174,alternateroyale/alternate-royale,alternateroyale,Alternate Royale,games,live games,0,9226,USD,0,0,0,1,1,0,29,6,2019,28,8,2019,43645,43705,9226,Netherlands,Amsterdam,0,1,1,0,0,0,0,65,1
175,cassandraklos/mars-on-earth-an-art-residency,cassandraklos,Mars on Earth: An Art Residency,technology,space exploration,0,9557,USD,2,14,1,9,1,0,26,9,2015,23,10,2015,42273,42300,9557,Netherlands,Rotterdam,5,1,0,0,0,0,1,22,1
176,700704628/even-firemen,700704628,Even Firemen photobook now available for pre-ordering!,photography,photobooks,1,14985,EUR,5,12,1,20,1,0,1,11,2017,1,12,2017,43040,43070,8152,Netherlands,Almere,1,1,0,0,1,1111,4,49,0
177,resz/resz-album-2,resz,RESZ ALBUM #2,music,rock,0,9183,USD,5,0,1,1,1,0,31,7,2017,21,9,2017,42947,42999,9183,Netherlands,Utrecht,0,2,0,0,2,0,1,28,1
178,586456758/luifer-cerano-canal-youtube,586456758,LUIFER CERANO Canal Youtube,music,world music,0,6423,MXN,0,0,0,6,1,0,22,3,2019,21,4,2019,43546,43576,6423,Netherlands,Breda,0,1,1,0,0,822,1,22,1
179,imprintsmusic/first-album-by-imprints,imprintsmusic,First Album by Imprints,music,world music,0,19071,USD,3,22,1,4,1,0,1,9,2012,26,9,2012,41153,41178,19071,Netherlands,Amsterdam,4,1,0,0,3,1457,5,39,1
180,kickinbrass/brass-high-quality-without-high-markup,kickinbrass,Brass: Beautiful Basics.,fashion,apparel,1,103016,USD,10,8,1,35,1,0,28,4,2015,28,5,2015,42122,42152,100672,Netherlands,Rotterdam,10,2,0,0,4,701,5,45,0
181,adampearce/launching-adam-pearces-new-album-warbird,adampearce,Launching Adam Pearce's New Album: Warbird,music,rock,0,50385,USD,6,8,1,1,1,0,28,11,2017,29,12,2017,43067,43098,50385,Netherlands,Almere,2,1,0,0,0,0,5,46,1
182,jordinlive/jordan-live-new-single,jordinlive,Jordan Live : New Single!,music,pop,0,1399,USD,0,1,3,2,0,0,27,1,2015,26,2,2015,42031,42061,1399,Netherlands,Utrecht,0,1,1,0,0,1316,2,65,1
183,1500820288/sacred-water-journey-ep-album,1500820288,Sacred Water Journey EP Album,music,world music,1,6195,CAD,0,2,1,1,0,0,20,1,2015,19,2,2015,42024,42054,5442,Netherlands,Breda,1,1,1,0,0,0,4,30,0
184,1512735088/wheres-bob,1512735088,Where's Bob?,fashion,ready-to-wear,0,271,NZD,0,0,0,2,1,0,15,2,2017,7,3,2017,42781,42801,271,Israel,Lod,0,2,1,0,0,0,0,58,1
185,notoriousoutlaw/real-eyes-realise-real-lies-collection,notoriousoutlaw,Real Eyes Realise Real Lies Collection,fashion,apparel,1,251403,GBP,0,0,1,11,0,0,18,12,2018,16,2,2019,43452,43512,1066,Israel,Lod,0,1,1,0,0,0,1,27,0
186,1410458211/sunken-ship-rum-company,1410458211,Sunken Ship Rum Company,food,drinks,0,4313,GBP,0,0,0,8,1,0,30,12,2016,29,1,2017,42734,42764,4313,Italy,Rome,0,2,1,1,0,0,1,19,1
187,idafindshervoice/ida-finds-her-voice-0,idafindshervoice,Ida Finds Her Voice,publishing,children's books,0,5547,USD,4,18,1,14,1,0,13,5,2019,12,6,2019,43598,43628,5547,Italy,Milan,0,2,0,1,1,0,1,22,1
188,thefusefactory/circuit-benders-ball-columbus,thefusefactory,Circuit Bender's Ball Columbus,music,electronic music,1,4249,USD,1,5,1,1,1,0,27,2,2012,28,3,2012,40966,40996,1694,Italy,Rome,24,3,0,0,0,0,2,46,0
189,925342212/performance-ark-presents-40-days-of-teeth,925342212,Performance Ark Presents 40 Days of Teeth,art,performance art,0,675,USD,0,1,1,1,1,0,21,11,2012,2,12,2012,41234,41245,675,Italy,Turin,7,2,0,0,0,0,2,27,1
190,ooal/out-on-a-limb-documentary,ooal,Out on a Limb - Documentary,film & video,documentary,1,8327,GBP,0,3,3,3,1,0,10,6,2019,5,7,2019,43626,43651,6897,Italy,Bari,0,1,0,0,0,0,2,28,0
191,323199217/autofill-kit-for-keurig-and-other-coffee-makers,323199217,AutoFill Kit for Keurig (& other) Coffee Makers,food,drinks,0,199,USD,0,0,1,0,0,0,16,4,2015,1,5,2015,42110,42125,199,Italy,Palermo,0,2,2,0,0,0,3,35,1
192,jurassicworld/jurassic-worldtm-miniature-game,jurassicworld,Jurassic Worldג„¢ Miniature Game,games,tabletop games,1,626774,EUR,6736,38,15,124,1,0,13,6,2019,4,7,2019,43629,43650,4035,Italy,Rome,5,1,0,0,842,0,4,49,0
193,pulpfilm/pulp-a-film-by-grace-connolly-and-zoe-van-tieghem,pulpfilm,Pulp; a film by Grace Connolly and Zoֳ« Van Tieghem,film & video,film & video,1,64009,USD,0,5,0,1,1,0,5,6,2019,5,7,2019,43621,43651,13780,Italy,Rome,1,1,0,0,0,0,0,47,0
194,smoothies/smoothies-for-lost-souls-a-short-film,smoothies,Smoothies For Lost Souls - A Short Film,film & video,shorts,1,52017,GBP,0,5,2,15,1,0,29,3,2019,18,4,2019,43553,43573,2595,Italy,Rome,6,1,0,0,0,0,0,47,0
195,seelivemagic/magic-mansion-4-nights-of-incredible-magic,seelivemagic,Magic Mansion: 4 Nights of Incredible Magic!,art,performance art,0,11196,USD,1,7,1,6,1,0,18,9,2013,25,10,2013,41535,41572,11196,Italy,Rome,12,2,0,0,0,0,4,38,1
196,africaontheedge/human-animal-conflict-documentary-series,africaontheedge,Africa on the Edge - a Short Documentary Series,film & video,documentary,0,3194,GBP,2,0,1,1,1,0,1,1,2019,2,3,2019,43466,43526,3194,Italy,Rome,0,2,1,0,1,780,0,49,1
197,1886729744/i-will-marry-jeremy-lin,1886729744,I WILL MARRY JEREMY LIN.,art,performance art,0,58307,USD,2,6,1,4,0,0,23,7,2014,22,8,2014,41843,41873,58307,Italy,Milan,102,3,1,0,0,0,4,32,1
198,1482208547/abstrakt-beings-annual-la-trip,1482208547,AbstraKT BEINGS Annual LA Trip,dance,dance,0,25463,USD,0,1,0,1,1,0,10,2,2018,13,3,2018,43141,43172,25463,Italy,Milan,1,2,0,0,0,4977,0,46,1
200,357576115/dem-blades-fund-a-fanzine-about-sheffield-united-f,357576115,Dem Blades - Fund a fanzine about Sheffield United FC,publishing,periodicals,0,176,GBP,0,5,1,4,1,0,16,6,2018,8,7,2018,43267,43289,176,Italy,Milan,1,1,0,0,2,0,3,57,1
201,1082911438/barback-order-and-pay-for-your-drinks-from-your-ph,1082911438,"BarBack, order and pay for your drinks from your phone.",technology,apps,0,101014,USD,9,16,2,8,1,0,29,8,2017,28,9,2017,42976,43006,101014,Italy,Milan,1,1,0,0,3,630,3,53,1
202,aknicholas/chiaro-scuro-nudo-art-nudes-in-limited-edition,aknicholas,Chiaro Scuro Nudo: Art Nudes in Limited Edition,photography,fine art,0,23717,USD,3,19,3,22,1,0,12,6,2015,2,7,2015,42167,42187,23717,Italy,Rome,82,22,1,0,70,0,4,20,1
203,1857622159/making-activist-theology,1857622159,Making Activist Theology,publishing,academic,0,13768,USD,0,16,1,1,1,0,29,5,2017,28,7,2017,42884,42944,13768,Italy,Turin,0,1,0,0,0,3168,2,29,1
204,hydrogenteam/h2-eco-hydrogen-team,hydrogenteam,H2 eco Hydrogen Team,technology,technology,0,437,EUR,0,0,0,2,1,0,13,6,2017,28,6,2017,42899,42914,437,Italy,Bari,0,1,0,0,0,0,0,29,1
205,2044310129/brexit-the-card-game,2044310129,Brexit : The Card Game,games,playing cards,1,127625,EUR,3,0,0,14,1,0,17,7,2019,16,8,2019,43663,43693,2740,Italy,Palermo,0,1,1,0,1,0,0,42,0
206,gregstolze/a-series-of-small-precise-cuts,gregstolze,"A Series of Small, Precise Cuts",publishing,fiction,0,500,USD,1,5,1,4,1,0,15,2,2019,2,3,2019,43511,43526,500,Italy,Milan,58,42,1,0,87,0,2,42,1
207,1645344838/kurtesys-time-to-make-it-big,1645344838,Kurtesy's time to make it big,music,hip-hop,0,32,CAD,0,0,1,0,0,0,5,10,2016,31,10,2016,42648,42674,32,Italy,Rome,0,1,1,0,0,1196,2,43,1
208,319499972/the-fields-beneath-2,319499972,The Fields Beneath 2,food,vegan,1,47043,GBP,1,2,1,23,0,1,23,11,2017,18,12,2017,43062,43087,13854,Italy,Turin,2,1,1,0,0,0,0,43,0
209,805332783/tinyjuice-the-smallest-self-adhesive-true-wireless,805332783,"TinyJuice, The Smallest Self-Adhesive True Wireless Charger",technology,gadgets,0,4923,CAD,1078,11,2,38,1,9,2,11,2018,3,12,2018,43406,43437,4923,Italy,Bari,1,1,0,0,427,0,0,51,1
210,1423887376/bound-to-the-pole,1423887376,"Bound to the Pole""""",photography,fine art,0,6560,USD,0,0,0,1,1,0,12,8,2014,11,9,2014,41863,41893,6560,Italy,Palermo,0,1,1,0,0,0,1,38,1
212,bitcointheendofmoney/cryptopia-bitcoin-blockchains-and-the-future-of-th,bitcointheendofmoney,"#CRYPTOPIA: Bitcoin, Blockchains& the Future of the Internet",film & video,documentary,0,100254,AUD,24,8,3,35,1,4,16,10,2018,13,11,2018,43389,43417,100254,Italy,Milan,17,4,0,1,27,0,3,28,1
213,602830997/late-night-epiphanies-ep,602830997,Late Night Epiphanies EP,music,hip-hop,1,41046,USD,0,1,1,0,0,0,23,7,2017,22,8,2017,42939,42969,38501,Italy,Rome,1,1,1,0,0,1113,7,27,0
215,tiffanydasilva/the-couples-bucket-list-100-fun-date-night-ideas,tiffanydasilva,The Couple's Bucket List - Don't Miss a Moment.,publishing,publishing,1,127027,CAD,6,10,2,7,1,0,7,12,2018,6,1,2019,43441,43471,1896,Italy,Turin,1,1,0,0,3,0,2,31,0
216,197339396/bring-craft-beer-to-the-masses-for-next-to-nothing,197339396,Help bring Craft Beer to everyone for next to nothing!,food,drinks,1,3081,USD,2,0,0,1,1,0,23,6,2015,23,7,2015,42178,42208,1013,Italy,Bari,0,1,1,0,1,0,0,46,0
217,130856089/every-student-can-excel-book-and-seminars-in-afric,130856089,Every Student Can Excel - Book and Seminars in Africa,publishing,academic,0,2831,USD,0,0,0,1,1,0,15,2,2016,16,3,2016,42415,42445,2831,Italy,Palermo,0,1,0,1,0,0,0,22,1
218,1639083308/unearthed-a-new-theatre-and-dance-production,1639083308,'Unearthed' - A new theatre and dance production,art,performance art,0,1029,USD,0,5,1,3,1,0,5,10,2012,4,11,2012,41187,41217,1029,Hungary,Budapest,1,3,0,0,0,0,3,57,1
219,1590497578/hands-in-for-humanity-a-peaceful-coalition-against,1590497578,Hands in for Humanity a peaceful coalition against Hatred,journalism,print,0,131,USD,0,0,1,0,0,0,17,7,2015,19,7,2015,42202,42204,131,Hungary,Debrecen,0,1,1,0,0,2893,2,23,1
